Operation Name,Total Floor Area,,Avg hrs/wk,Electricity,,Natural Gas,,"GHG Emissions
(Kg)"
Moss Park Arena,22335,Square feet,100,975740.9102,kWh,0,Cubic meter,"42,933"
Mount Dennis Community Ctr,3003,Square feet,100,45576.82405,kWh,4992.476358,Cubic meter,"11,441"
Mount Pleasant,5834,Square feet,70,56443.72547,kWh,9386.308824,Cubic meter,"20,224"
Public Health Building,6394,Square feet,70,78677.24171,kWh,9583.741838,Cubic meter,"21,575"
Maple Leaf Cottage,2842,Square feet,100,10758.08,kWh,1882.858206,Cubic meter,"4,032"
Mt Pleasant Parkette,0,Square feet,100,10625.05,kWh,0,Cubic meter,468
Mimico Sewage Pumping Station,4435,Square feet,168,782608.036,kWh,0,Cubic meter,"34,435"
Monarch Park Pool,0,Square feet,100,448429.908,kWh,56278.41597,Cubic meter,"126,097"
East Court & Municipal Services,120104,Square feet,70,1989335.48,kWh,127923.2625,Cubic meter,"329,306"
Martin Ross Serv Bldg,27997,Square feet,70,1583706.216,kWh,30824.224,Cubic meter,"127,941"
Maryvale,4424,Square feet,70,48875.87618,kWh,3444.285715,Cubic meter,"8,660"
Morningside,6997,Square feet,70,114470.3366,kWh,4712.709678,Cubic meter,"13,944"
Metro Square Eternal Flame,0,Square feet,100,0,0,1182.000001,Cubic meter,"2,234"
Morningside Park,4392,Square feet,100,86414.8407,kWh,0,Cubic meter,"3,802"
Morse St Playground,0,Square feet,100,1903.479588,kWh,0,Cubic meter,84
Main Treatment Plant,378438,Square feet,168,141794493,kWh,6105903.52,Cubic meter,"17,779,115"
Muirhead Park,0,Square feet,100,12228.36967,kWh,0,Cubic meter,538
Maintenance Yard #3,4618,Square feet,70,465834.7179,kWh,17272.12121,Cubic meter,"53,141"
Maintenance Yard #6,6135,Square feet,70,122191.0216,kWh,22454.46684,Cubic meter,"47,815"
Nashdene Yard,301,Square feet,70,29693.31162,kWh,0,Cubic meter,"81,753"
Northern District,114179,Square feet,70,2610789.21,kWh,135705.909,Cubic meter,"371,359"
North District Office,66747,Square feet,70,422830.7056,kWh,47395.01581,Cubic meter,"108,181"
North District Serv Yard,32044,Square feet,70,225665.8947,kWh,43817.64601,Cubic meter,"92,745"
Northern Elms,3035,Square feet,70,47988.76574,kWh,1781.130515,Cubic meter,"5,478"
North East District Salt Dome,9526,Square feet,70,291584.0774,kWh,0,Cubic meter,"12,830"
Neilson Pk Creative Arts,12346,Square feet,100,156165.8066,kWh,23359.80779,Cubic meter,"51,021"
New Tor Seniors Club,3025,Square feet,100,48694.36891,kWh,0,Cubic meter,"2,143"
Niagara C.C,5296,Square feet,100,58808.7621,kWh,0,Cubic meter,"2,588"
North Linear Park,0,Square feet,100,32970.73031,kWh,0,Cubic meter,"1,451"
Northline Parks and Garage,50041,Square feet,70,622436.6269,kWh,128418.5292,Cubic meter,"270,098"
Norseman Community School and Pool,19052,Square feet,100,385026.2503,kWh,105874.2583,Cubic meter,"217,044"
Northern Services Building,5769,Square feet,70,220369.2057,kWh,55818.709,Cubic meter,"115,194"
North Toronto Memorial Arena,44498,Square feet,100,1158765.988,kWh,63199.51774,Cubic meter,"170,433"
North Toronto Mem Rec Ctr,74820,Square feet,100,1707662.98,kWh,229547.1965,Cubic meter,"508,981"
Norwood Park,1905,Square feet,100,8592.837252,kWh,6055.895588,Cubic meter,"11,824"
Northwood C.C,36167,Square feet,100,332891.8306,kWh,57826.60176,Cubic meter,"123,940"
North Queen St Storm Pumping Station,676,Square feet,168,20476.21344,kWh,2042.409091,Cubic meter,"4,761"
Neilson Park,3251,Square feet,100,146402.0534,kWh,5093.000001,Cubic meter,"16,067"
New Toronto,9924,Square feet,70,123309.507,kWh,10555.79118,Cubic meter,"25,376"
New Toronto Pumping Station,2067,Square feet,168,277107.5966,kWh,0,Cubic meter,"12,193"
North Toronto Treatment Plant,21786,Square feet,168,2781965.28,kWh,0,Cubic meter,"122,406"
Northwood Park,850,Square feet,100,18187.46418,kWh,0,Cubic meter,800
North York Animal Centre,13218,Square feet,168,258743.6605,kWh,12669.22222,Cubic meter,"35,330"
North York Civic Centre,303518,Square feet,70,5874164.21,kWh,482034.2206,Cubic meter,"1,169,508"
Herbert Carnegie Centennial Arena,42270,Square feet,100,836722.6002,kWh,153115.0462,Cubic meter,"326,203"
North York Central Office,18934,Square feet,70,523358.6025,kWh,33812.15882,Cubic meter,"86,933"
North York Memorial Hall,10473,Square feet,100,231193.03,kWh,14196.89229,Cubic meter,"37,005"
Oakridge C.C,18600,Square feet,100,322632.5781,kWh,27722.00706,Cubic meter,"66,590"
Oakdale VIllage Park,0,Square feet,100,2565.992056,kWh,0,Cubic meter,113
Oates Park,0,Square feet,100,4120.910464,kWh,0,Cubic meter,181
Old City Hall,350494,Square feet,70,3064423.69,kWh,0,Cubic meter,"916,559"
Old City Hall - Cenotaph,0,Square feet,168,9089.294267,kWh,0,Cubic meter,400
O'Connor C.C,16254,Square feet,100,237197.4026,kWh,38092.75478,Cubic meter,"82,432"
Otter Creek Park,3035,Square feet,100,341462.7348,kWh,0,Cubic meter,"15,024"
Olympic Island Buildings,4725,Square feet,100,60704.97788,kWh,0,Cubic meter,"2,671"
Oakcrest Park,183,Square feet,100,4707.908311,kWh,0,Cubic meter,207
Ourland Pool (outdoor),1098,Square feet,100,53443.43234,kWh,9991,Cubic meter,"21,235"
Oriole Parks Yard,13046,Square feet,70,90993.19725,kWh,0,Cubic meter,"4,004"
Oriole Arena & R.C,64347,Square feet,100,1246917.76,kWh,85492.21964,Cubic meter,"216,445"
Oriole Yd- Signs and Markings,16264,Square feet,70,9615.558964,kWh,37473.70952,Cubic meter,"71,248"
Oriole Yd- Works,26759,Square feet,70,239965.3979,kWh,56491.60096,Cubic meter,"117,328"
Oriole Park WR,377,Square feet,100,10133.02669,kWh,0,Cubic meter,446
Osler Playground,183,Square feet,100,6816.9875,kWh,0,Cubic meter,300
Other Traffic Control Signal Lig,0,Square feet,168,41934.76877,kWh,0,Cubic meter,"1,845"
Ourland Community Ctr,9451,Square feet,100,224709.3855,kWh,20757.57647,Cubic meter,"49,119"
Oakwood Village,17287,Square feet,70,147462.725,kWh,10465.27273,Cubic meter,"26,268"
Pape Danforth,8181,Square feet,70,146799.6997,kWh,10704.05096,Cubic meter,"26,690"
Police Academy,302735,Square feet,168,3040172.18,kWh,578364.831,Cubic meter,"1,226,877"
Pape Avenue Multiuse Building,9365,Square feet,70,77227.83612,kWh,22313.87706,Cubic meter,"45,571"
Pape Ave Playground,0,Square feet,100,6308.073765,kWh,0,Cubic meter,278
Borough of North York Park,0,Square feet,100,37901.79176,kWh,3321.690885,Cubic meter,"7,946"
Parklawn Pool/Rink,5210,Square feet,100,460307.3273,kWh,62179.3316,Cubic meter,"137,772"
Perth Ave Square,0,Square feet,100,2726.885445,kWh,0,Cubic meter,120
Various TPA Locations Etobicoke,0,Square feet,168,164021.4561,kWh,0,Cubic meter,"7,217"
"Radio, Electronics and Telecom",18000,Square feet,168,129503.4448,kWh,0,Cubic meter,"5,698"
Prairie Drive Park,0,Square feet,100,4474.6308,kWh,0,Cubic meter,197
Police Dog Service,9440,Square feet,168,188057.7555,kWh,11888.66891,Cubic meter,"30,744"
Property Dept Workshop,39170,Square feet,70,135210.1969,kWh,98770.45243,Cubic meter,"192,625"
Perth Dupont,3627,Square feet,70,26833.8122,kWh,4628.571428,Cubic meter,"9,929"
Pedestrian Crossovers,0,Square feet,168,2450068.33,kWh,0,Cubic meter,"107,803"
Pelmo ParkTennis,2573,Square feet,100,106231.4142,kWh,9070.436577,Cubic meter,"21,817"
Perth Square Park WR,560,Square feet,100,6794.284304,kWh,0,Cubic meter,299
Police Garage,33024,Square feet,168,363280.5025,kWh,81096.79485,Cubic meter,"169,257"
Phin Ave Parkette,0,Square feet,100,7567.822588,kWh,0,Cubic meter,333
Police Headquarters,425000,Square feet,168,9964157.95,kWh,487408.0909,Cubic meter,"1,451,769"
Pine Point Arena,32001,Square feet,100,466513.7176,kWh,23943.13143,Cubic meter,"65,779"
Pine Point C.C & Pool,17265,Square feet,100,80751.6777,kWh,23021,Cubic meter,"47,063"
Parkdale,24079,Square feet,70,276414.6999,kWh,24193.09244,Cubic meter,"57,887"
Parks Various Locations,0,Square feet,100,1153238.153,kWh,0,Cubic meter,"50,742"
Parliament,14639,Square feet,70,196979.2695,kWh,14138.52043,Cubic meter,"35,389"
Pleasantview Arena & R.C,30559,Square feet,100,801333.0349,kWh,109922.4901,Cubic meter,"243,012"
14 John St,0,Square feet,168,408.657388,kWh,0,Cubic meter,18
301 Scott Rd,0,Square feet,168,109064.7201,kWh,0,Cubic meter,"4,799"
Park Lights - unknown name,0,Square feet,100,907779.5,kWh,0,Cubic meter,"39,942"
Palmerston,8493,Square feet,70,280077.6522,kWh,0,Cubic meter,"12,323"
Police Marine Hq,23035,Square feet,168,400118.7816,kWh,28855.20413,Cubic meter,"72,142"
Property Maintenance Office,13487,Square feet,70,139238.1052,kWh,27488.26868,Cubic meter,"58,079"
Sunnybrook Stable,7535,Square feet,100,55672.81674,kWh,3773.632353,Cubic meter,"9,582"
Poplar Plains Parkette,0,Square feet,100,1363.448662,kWh,0,Cubic meter,60
Public Order,8342,Square feet,168,173880.28,kWh,18096,Cubic meter,"41,852"
Port Union C.C,19978,Square feet,100,432810.8157,kWh,31981,Cubic meter,"79,488"
Port Union Park,0,Square feet,168,1229.557896,kWh,0,Cubic meter,54
Property Operation Workshop,12034,Square feet,70,54224.83717,kWh,39431.49201,Cubic meter,"76,911"
Pantry Park / Beaches Park,7373,Square feet,100,88737.48366,kWh,0,Cubic meter,"3,904"
Pine Point Park Tennis,1755,Square feet,100,1361.912271,kWh,0,Cubic meter,60
Parkdale Pumping Station,11227,Square feet,168,12019876.01,kWh,0,Cubic meter,"528,875"
Princess Park,0,Square feet,100,15184.12045,kWh,0,Cubic meter,668
Prince Of Wales Rink (outdoor),1970,Square feet,100,177078.6682,kWh,8674.235294,Cubic meter,"24,186"
Property Bureau,43992,Square feet,168,377045.565,kWh,54002.29412,Cubic meter,"118,654"
Property Evidence Unit,287752,Square feet,168,3588045.07,kWh,215106.9118,Cubic meter,"564,426"
Polson Street Park,0,Square feet,100,38130.51474,kWh,0,Cubic meter,"1,678"
Pleasant View,6997,Square feet,70,137386.7995,kWh,6185.718184,Cubic meter,"17,736"
Pharmacy Yard,1851,Square feet,70,37197.17319,kWh,6889.335464,Cubic meter,"14,658"
Queen Street Office,25327,Square feet,70,347993.0223,kWh,39152.44377,Cubic meter,"89,310"
Queen's Park Outdoor Ltg,0,Square feet,100,24549.18727,kWh,0,Cubic meter,"1,080"
Queensway Rink,0,Square feet,100,94410.48382,kWh,8556.878292,Cubic meter,"20,327"
Rotherham Ave 15,23002,Square feet,168,182090.4612,kWh,29452.66034,Cubic meter,"63,678"
Ralph Thornton Community Ctr,17061,Square feet,100,213901.9188,kWh,0,Cubic meter,"9,412"
Rouge Beach Park,6975,Square feet,100,29458.83689,kWh,0,Cubic meter,"1,296"
R.C. Harris Filtration Plant,115368,Square feet,168,47411945.91,kWh,47094.73333,Cubic meter,"2,175,135"
Riverdale,9655,Square feet,70,164253.2767,kWh,18532.57143,Cubic meter,"42,254"
Riverdale Farm,23713,Square feet,100,69324.68751,kWh,11996.64883,Cubic meter,"25,724"
Ramsden Yard,20247,Square feet,70,160957.7362,kWh,97462.24331,Cubic meter,"191,286"
Regan Park,0,Square feet,100,857.560912,kWh,0,Cubic meter,38
Regent Park Childcare Centre,15963,Square feet,100,327964.5714,kWh,0,Cubic meter,"14,430"
Rennie Park /Ice Rink,0,Square feet,100,437216.3577,kWh,0,Cubic meter,"19,238"
Richmond Gardens Pool (outdoor),2594,Square feet,100,40387.46144,kWh,11337.1568,Cubic meter,"23,204"
Robertson House,19795,Square feet,168,575242.3071,kWh,89368.29604,Cubic meter,"194,217"
Roundhouse Park,0,Square feet,100,27376.35442,kWh,0,Cubic meter,"1,205"
Roundhouse Complex,94001,Square feet,100,179062.0698,kWh,0,Cubic meter,"7,879"
Rosehill Pumping Station,1550,Square feet,168,11239776.41,kWh,0,Cubic meter,"494,550"
Ridge Park,0,Square feet,100,2855.34076,kWh,0,Cubic meter,126
R.L. Clark Filtration Plant,401612,Square feet,168,48205819.82,kWh,79991.08512,Cubic meter,"2,272,239"
Riverlea Greenhouse,17018,Square feet,168,111947.9173,kWh,80762.90338,Cubic meter,"157,568"
Ramsden Park,3434,Square feet,100,451453.33,kWh,6020.671647,Cubic meter,"31,243"
Rosetta Mcclain Gardens,1098,Square feet,100,30494.4464,kWh,0,Cubic meter,"1,342"
Runnymede,12034,Square feet,70,152957.724,kWh,19439.03529,Cubic meter,"43,470"
Runnymede Park,0,Square feet,100,30931.67953,kWh,0,Cubic meter,"1,361"
Rockcliffe GreenHouse,12271,Square feet,168,93026.24279,kWh,48267.77686,Cubic meter,"95,319"
Rockcliffe Yard,14047,Square feet,70,73277.21229,kWh,37377.33759,Cubic meter,"73,867"
Roding Arena & R.C,30494,Square feet,100,508062.4821,kWh,22284.12078,Cubic meter,"64,472"
Rosehill Reservoir,2023,Square feet,168,70046.69997,kWh,0,Cubic meter,"3,082"
Rosegarden Park,0,Square feet,100,10147.51389,kWh,0,Cubic meter,446
Roseneath Park,0,Square feet,100,44616.0218,kWh,0,Cubic meter,"1,963"
Royalcrest Rink (outdoor),2508,Square feet,100,212677.3395,kWh,0,Cubic meter,"9,358"
Roywood A.I.R,2303,Square feet,100,106428.9585,kWh,0,Cubic meter,"4,683"
Regent Park Aquatic Centre,30505,Square feet,100,1088911.68,kWh,28784.47412,Cubic meter,"102,315"
Regent Park C.C,55004,Square feet,100,228855.2952,kWh,0,Cubic meter,"10,070"
Regent Park North Rink,2153,Square feet,100,169274.9571,kWh,0,Cubic meter,"7,448"
Regent Park North R.C,6168,Square feet,100,29940.52838,kWh,0,Cubic meter,"1,317"
Regent Park South Rink,2519,Square feet,100,307663.7052,kWh,0,Cubic meter,"13,537"
Rennie Park /Tennis,0,Square feet,100,138507.9344,kWh,0,Cubic meter,"6,094"
Health Materials Warehouse,22604,Square feet,70,143450.2467,kWh,20447.57143,Cubic meter,"44,958"
Ryerson Community Park,1421,Square feet,100,261161.0443,kWh,0,Cubic meter,"11,491"
Rosedale Park,4575,Square feet,100,206668.3196,kWh,1238.781176,Cubic meter,"11,435"
RT Commuter Lot,97,Square feet,168,48905.57959,kWh,0,Cubic meter,"2,152"
Rowntree Mills Park,1389,Square feet,100,82547.37663,kWh,0,Cubic meter,"3,632"
Rotary Pool (outdoor),3477,Square feet,100,45124.07653,kWh,29792,Cubic meter,"58,292"
Ruddington Park,0,Square feet,100,1909.232,kWh,0,Cubic meter,84
Richview,47254,Square feet,70,603106.0164,kWh,30084.54583,Cubic meter,"83,396"
Ravina Gardens,194,Square feet,100,2891.478459,kWh,0,Cubic meter,127
Riverview Gdns Park,0,Square feet,100,25814.52033,kWh,0,Cubic meter,"1,136"
Riverdale Park East,23401,Square feet,100,271456.7432,kWh,65896.12559,Cubic meter,"136,488"
Richview Pumping Station,2357,Square feet,168,11598611.02,kWh,0,Cubic meter,"510,339"
Riverdale Park West,0,Square feet,100,279520.5194,kWh,7.178825,Cubic meter,"12,312"
Humber Sewage Pumping Station,0,Square feet,168,10865.49049,kWh,0,Cubic meter,478
Crossways Employment Services,18277,Square feet,70,820776.5766,kWh,47801.27395,Cubic meter,"126,459"
Rexdale,5091,Square feet,70,55611.89893,kWh,6185.662338,Cubic meter,"14,138"
Roxborough Parkette,0,Square feet,100,10544.7557,kWh,0,Cubic meter,464
Sanderson,12701,Square feet,70,127391.5788,kWh,13502.36167,Cubic meter,"31,125"
St Albans Boys Club,23293,Square feet,100,238511.0383,kWh,70177.19399,Cubic meter,"143,129"
SADRA Park,0,Square feet,100,454.430042,kWh,0,Cubic meter,20
Salem Parkette,0,Square feet,100,40954.03339,kWh,0,Cubic meter,"1,802"
St Andrew's Playground,194,Square feet,100,10425.862,kWh,0,Cubic meter,459
St. Albans Pumping Station,3240,Square feet,168,3800378.58,kWh,0,Cubic meter,"167,217"
Strachan Sewage Pumping Station,0,Square feet,168,209155.043,kWh,5384.466386,Cubic meter,"19,379"
Sunnybrook Park,43701,Square feet,100,614174.2446,kWh,64758.78574,Cubic meter,"149,418"
Scadding Cabin,431,Square feet,100,9543.804975,kWh,0,Cubic meter,420
Scarborough Animal Centre,12831,Square feet,168,356029.6926,kWh,65469.22546,Cubic meter,"139,402"
Scadding Court Community Ctr,46694,Square feet,100,795376.95,kWh,134474.022,Cubic meter,"289,152"
Scarborough Arena Gardens,38320,Square feet,100,723838.0178,kWh,62764.10789,Cubic meter,"150,473"
Scarborough Village C.C,58125,Square feet,100,1169011.52,kWh,95753.90614,Cubic meter,"232,411"
Scarborough Bluffs,97,Square feet,100,10556.5577,kWh,0,Cubic meter,464
Scarborough Civic Centre,372861,Square feet,70,6554047.67,kWh,264939.7677,Cubic meter,"789,114"
Sunshine Center for Seniors,2250,Square feet,100,53377.40862,kWh,0,Cubic meter,"2,349"
Sherbourne Common North Park,0,Square feet,100,14654.79757,kWh,0,Cubic meter,645
TW Various Locations,0,Square feet,168,74916.31899,kWh,0,Cubic meter,"3,296"
Suydam Park,194,Square feet,100,1103.396342,kWh,0,Cubic meter,49
Seneca Hill Park,0,Square feet,100,9162.933223,kWh,0,Cubic meter,403
Seneca Village C.C,9408,Square feet,100,167043.1209,kWh,0,Cubic meter,"7,350"
Sentinel Park Baseball,2443,Square feet,100,18582.68133,kWh,0,Cubic meter,818
Smithfield Pool (outdoor),850,Square feet,100,15127.03209,kWh,6939.314339,Cubic meter,"13,781"
Seaton House,97995,Square feet,168,1424515.896,kWh,470004.2649,Cubic meter,"950,987"
S.H Armstrong R.C,18277,Square feet,100,191515.0759,kWh,31091.3989,Cubic meter,"67,189"
Sherwood Park,5909,Square feet,100,100287.8333,kWh,0,Cubic meter,"4,413"
Spandina House Museum,27588,Square feet,100,89177.82053,kWh,56606.70474,Cubic meter,"110,910"
Sidney Belsey Cres,0,Square feet,70,7637.985,kWh,0,Cubic meter,336
Sir Adam Beck Rink,2196,Square feet,100,257355.5056,kWh,6478.254706,Cubic meter,"23,568"
Sixth St Garage,6997,Square feet,70,10292.50848,kWh,10307.52941,Cubic meter,"19,934"
St James Town,0,Square feet,70,1023.416131,kWh,0,Cubic meter,45
St Jamestown West Park,0,Square feet,100,1817.864147,kWh,0,Cubic meter,80
Military Trail Sewage Pumping Station,0,Square feet,168,7564.803479,kWh,0,Cubic meter,333
St Lawrence,4833,Square feet,70,49385.62037,kWh,0,Cubic meter,"2,173"
Streetlighting Etobicoke,0,Square feet,70,18643891.96,kWh,0,Cubic meter,"820,331"
Streetlighting East York,0,Square feet,70,4560862.77,kWh,0,Cubic meter,"200,678"
St Lawrence Hall,55413,Square feet,70,1111967.17,kWh,81803.52083,Cubic meter,"203,535"
St Lawrence Market North,27997,Square feet,100,283216.2409,kWh,50258.91651,Cubic meter,"107,451"
St Lawrence Market South,99114,Square feet,100,5464269.58,kWh,226608.7048,Cubic meter,"668,718"
Streetlighting North York,0,Square feet,70,31158974.71,kWh,0,Cubic meter,"1,370,995"
Streetlighting Scarborough,0,Square feet,70,28869173.46,kWh,0,Cubic meter,"1,270,244"
Streetlighting Toronto,0,Square feet,70,28864437.83,kWh,0,Cubic meter,"1,270,035"
Streetlighting York,0,Square feet,70,4500543.2,kWh,0,Cubic meter,"198,024"
St. Marks Childcare Centre,4004,Square feet,100,12899.33901,kWh,0,Cubic meter,568
Spadina Marina Museum,17922,Square feet,100,75661.77475,kWh,0,Cubic meter,"3,329"
Smythe Park,3000,Square feet,100,78665.42349,kWh,16668,Cubic meter,"34,964"
Warren Park Sewage Pumping Station,0,Square feet,168,80514.63241,kWh,0,Cubic meter,"3,543"
Snow Storage Facility,0,Square feet,168,62.256,kWh,0,Cubic meter,3
Sunnyside Sewage Pumping Station,0,Square feet,168,84769.48522,kWh,0,Cubic meter,"3,730"
Sunnyside Park,52033,Square feet,100,381689.4746,kWh,72448.25747,Cubic meter,"153,722"
Seven Oaks,133311,Square feet,168,2694846.91,kWh,426620.1898,Cubic meter,"924,885"
Seven Oaks Tennis,0,Square feet,100,10656.0148,kWh,0,Cubic meter,469
Spadina Road,3950,Square feet,70,64544.62042,kWh,7082.363871,Cubic meter,"16,226"
Spadina St Clair Reservoir,678,Square feet,168,117930.9639,kWh,0,Cubic meter,"5,189"
Stanley Park - Baseball Diamond,0,Square feet,100,39806.7035,kWh,0,Cubic meter,"1,751"
Scarborough Pumping Station,9160,Square feet,168,3399465.69,kWh,0,Cubic meter,"149,576"
Spadina Rd 35,3552,Square feet,100,27451.58122,kWh,3730.274517,Cubic meter,"8,258"
Spadina Road Parkette,0,Square feet,100,5908.147832,kWh,0,Cubic meter,260
Swansea Sewage Pumping Station,527,Square feet,168,226396.6764,kWh,0,Cubic meter,"9,961"
Steeles,5005,Square feet,70,87248.8982,kWh,6558.283333,Cubic meter,"16,234"
Stanley C.C,12895,Square feet,100,231787.0627,kWh,20006.50662,Cubic meter,"48,011"
St Clair Silverthorn,4585,Square feet,70,35550.78069,kWh,1988.411765,Cubic meter,"5,322"
Stephenson Park,0,Square feet,100,19972.17529,kWh,0,Cubic meter,879
St Hilda Parkette,26350,Square feet,100,2137.277488,kWh,0,Cubic meter,94
St James Town C.C.,41904,Square feet,100,879436.99,kWh,147711.0858,Cubic meter,"317,869"
St Lawrence C.C,46113,Square feet,100,939326.75,kWh,267069.4767,Cubic meter,"546,092"
St Lawrence Centre,80729,Square feet,100,1759067.608,kWh,0,Cubic meter,"367,322"
Stanley Park,4855,Square feet,100,11859.69736,kWh,5193.557143,Cubic meter,"10,338"
Scarborough Transfer Station,96595,Square feet,70,1741079.79,kWh,83808.3971,Cubic meter,"235,005"
Sugar Beach Park,0,Square feet,100,24302.66345,kWh,0,Cubic meter,"1,069"
Summerlea Rink,0,Square feet,100,135555.9684,kWh,0,Cubic meter,"5,964"
Sunnydale Rink (outdoor),3509,Square feet,100,238660.1274,kWh,19732.26103,Cubic meter,"47,795"
Scarborough Village Fieldhouse,0,Square feet,100,8994.198118,kWh,0,Cubic meter,396
Spenvalley Park T.C,0,Square feet,100,986.380188,kWh,0,Cubic meter,43
Swansea Town Hall Comm Ctr,14402,Square feet,100,126684.1407,kWh,0,Cubic meter,"5,574"
Sir Winston Churchill Pk,0,Square feet,100,55106.922,kWh,7461.620313,Cubic meter,"16,527"
Sweeney Park,0,Square feet,100,9358.157052,kWh,0,Cubic meter,412
Scarlett Woods Golf Course,3348,Square feet,100,33417.28356,kWh,10434.85386,Cubic meter,"21,192"
Scott Westney House,3046,Square feet,100,153507.57,kWh,0,Cubic meter,"6,754"
Stan Wadlow Clubhouse,10323,Square feet,100,109452.6858,kWh,41472.76895,Cubic meter,"83,199"
Scarborough West Office,19999,Square feet,70,484890.2181,kWh,41962.3284,Cubic meter,"100,644"
S Walter Stewart,25847,Square feet,70,425295.9,kWh,30020.1743,Cubic meter,"75,451"
Symington Park,0,Square feet,100,4011.131911,kWh,0,Cubic meter,176
Taddle Creek Park,0,Square feet,100,2475.232399,kWh,0,Cubic meter,109
Tall Pines C.C,5188,Square feet,100,49226.20106,kWh,6037.999999,Cubic meter,"13,578"
Tam Heather C.C,28546,Square feet,100,866459.3681,kWh,0,Cubic meter,"38,124"
TAVIS - OSSG,16952,Square feet,168,257726.3522,kWh,20815.03247,Cubic meter,"50,680"
Taylor Memorial,5005,Square feet,70,52022.50949,kWh,17684.826,Cubic meter,"35,713"
Thomas Berry Childcare Centre,9117,Square feet,100,131533.2199,kWh,23417.97706,Cubic meter,"50,047"
Talbot Park Clubhouse,2820,Square feet,100,15750.98526,kWh,0,Cubic meter,693
Trinity Bellwoods Outdoor Rink,1001,Square feet,100,160395.5984,kWh,766.942941,Cubic meter,"8,507"
Trinity Bellwoods Park,42830,Square feet,100,54966.31077,kWh,7162.186443,Cubic meter,"15,955"
Time and Clock Monument,0,Square feet,100,18178.76636,kWh,0,Cubic meter,800
Trace Manes Clubhouse,6329,Square feet,100,88445.95164,kWh,22327.59577,Cubic meter,"46,091"
Taylor Creek Park,1690,Square feet,100,24723.56586,kWh,0,Cubic meter,"1,088"
Traffic Control Signals,0,Square feet,168,14314.2,kWh,0,Cubic meter,630
True Davidson Acres,130082,Square feet,168,2596223.777,kWh,415429.4282,Cubic meter,"899,395"
Temp - St Lawrence Market North,0,Square feet,100,93605.70871,kWh,5284.69697,Cubic meter,"14,107"
The Elms Pool and Community School,13885,Square feet,100,417200.9995,kWh,80506.96559,Cubic meter,"170,515"
Thorncliffe,11034,Square feet,70,197561.2843,kWh,4744.65909,Cubic meter,"17,660"
Thistletown C.C,44810,Square feet,100,368153.4774,kWh,90146.85294,Cubic meter,"186,576"
Toronto Island Filtration Plant,0,Square feet,168,10300.20801,kWh,0,Cubic meter,453
Toronto Island Street Lighting,0,Square feet,70,94480.29,kWh,0,Cubic meter,"4,157"
Toronto Island Service Office,20968,Square feet,70,50682.3305,kWh,13857.23196,Cubic meter,"28,420"
Toronto Island Service Yard,34724,Square feet,70,23913.22509,kWh,0,Cubic meter,"1,052"
Tournament Park Tennis,1259,Square feet,100,9661.978118,kWh,0,Cubic meter,425
The Mission Ground,0,Square feet,100,2272.393332,kWh,0,Cubic meter,100
Toronto Admin Office,54638,Square feet,70,192932.79,kWh,37509.5664,Cubic meter,"79,382"
Toronto Centre for the Arts,177992,Square feet,100,1831704.411,kWh,181021.0103,Cubic meter,"422,725"
Todmorden Mills Butler Building,17707,Square feet,100,294788.6375,kWh,28810.70427,Cubic meter,"67,423"
Tam O'shanter Golf Course,4489,Square feet,100,132012.9614,kWh,18307.08353,Cubic meter,"40,409"
Topham Park Clubhouse,3283,Square feet,100,26946.91559,kWh,10330.16931,Cubic meter,"20,710"
Totts Tot Lot,0,Square feet,100,73.6696,kWh,0,Cubic meter,3
Thornhill Pumping Station,1550,Square feet,168,217542.2149,kWh,0,Cubic meter,"9,572"
Ted Reeve Arena,40601,Square feet,100,1045715.174,kWh,0,Cubic meter,"46,011"
Toronto Reference Library,416025,Square feet,70,8020682.39,kWh,399386.3015,Cubic meter,"1,107,750"
Train Storage Building,30849,Square feet,70,208122.1495,kWh,69340.83217,Cubic meter,"140,212"
4005 Eglinton Ave W,0,Square feet,168,25477.05374,kWh,0,Cubic meter,"1,121"
Traffic Services and Garage,297988,Square feet,168,2870640.93,kWh,365609.739,Cubic meter,"817,311"
Thomson Memorial Park,0,Square feet,100,198244.1347,kWh,6047.804707,Cubic meter,"20,153"
Trinity Square Park,0,Square feet,100,66351.65754,kWh,0,Cubic meter,"2,919"
Three Valley Park,0,Square feet,100,4268.684,kWh,0,Cubic meter,188
Bathurst St,0,Square feet,168,2733.900977,kWh,0,Cubic meter,120
Steelcase Rd,0,Square feet,168,1856.552615,kWh,0,Cubic meter,82
Unknown,0,Square feet,168,277259.3907,kWh,0,Cubic meter,"12,199"
Toryork Office,42625,Square feet,168,686891.288,kWh,132036.2352,Cubic meter,"279,772"
University Avenue Islands,0,Square feet,100,22398.74653,kWh,0,Cubic meter,986
Union Station,779167,Square feet,168,14253404.8,kWh,226978.53,Cubic meter,"3,329,756"
University Settlement House R.C,47566,Square feet,100,586908.31,kWh,197829.1015,Cubic meter,"399,721"
Underpass Park,0,Square feet,100,4302.822257,kWh,0,Cubic meter,189
Valleyfield Rink (outdoor),0,Square feet,100,126142.7019,kWh,0,Cubic meter,"5,550"
Vine Avenue Playground,0,Square feet,100,5460.829991,kWh,0,Cubic meter,240
Vermont Square Park,0,Square feet,100,5116.669806,kWh,0,Cubic meter,225
Victoria Village Arena,33637,Square feet,100,675603.0993,kWh,55002.6997,Cubic meter,"133,682"
