Operation Name,Total Floor Area,,Avg hrs/wk,Electricity,,Natural Gas,,"GHG Emissions
(Kg)"
St Lawrence,4833,Square feet,70,40691.03277,kWh,0,Cubic meter,"1,835"
Steeles,5005,Square feet,70,77515.41715,kWh,7709.342856,Cubic meter,"17,681"
Taylor Memorial,5005,Square feet,70,48415.52311,kWh,17407.34343,Cubic meter,"34,213"
Thorncliffe,11034,Square feet,70,212915.2199,kWh,7640.731096,Cubic meter,"23,661"
Toronto Reference Library,416025,Square feet,70,7813505.069,kWh,427112.0132,Cubic meter,"1,138,275"
Victoria Village,5382,Square feet,70,55515.09277,kWh,16605.05882,Cubic meter,"33,057"
Weston,11948,Square feet,70,140207.8691,kWh,17457.63519,Cubic meter,"38,445"
Woodside Square,9795,Square feet,70,134151.866,kWh,20450.41379,Cubic meter,"43,679"
Woodview Park,5360,Square feet,70,50783.24466,kWh,8225.027055,Cubic meter,"17,424"
Wychwood,6383,Square feet,70,121845.4921,kWh,13350.48989,Cubic meter,"30,060"
York Woods,42173,Square feet,70,741358.6261,kWh,61737.36786,Cubic meter,"147,032"
Yorkville,9052,Square feet,70,189265.2937,kWh,25338.96,Cubic meter,"55,160"
Algonguin Island Sewage Pumping Station,75,Square feet,168,13712.63412,kWh,0,Cubic meter,618
Baby Point Sewage Pumping Station,0,Square feet,168,60103.16318,kWh,0,Cubic meter,"2,711"
Berry Rd Sewage Pumping Station,7244,Square feet,168,8979.522494,kWh,0,Cubic meter,405
Brule Gardens Sewage PS,151,Square feet,168,9564.984052,kWh,0,Cubic meter,431
Cumber Sewage Pumping Station,635,Square feet,168,248886.7267,kWh,0,Cubic meter,"11,225"
Ellis Ave Sewage Pumping Station,0,Square feet,168,15410.8096,kWh,0,Cubic meter,695
Fallingbrook Sewage Pumping Station,0,Square feet,168,22313.89436,kWh,0,Cubic meter,"1,006"
Grand River Sewage Pumping Station,0,Square feet,168,7878.593175,kWh,0,Cubic meter,355
Greyabbey Trail Sewage Pumping Station,1001,Square feet,168,47414.5025,kWh,0,Cubic meter,"2,138"
High Park Valleymede Sewage Pumping Stn,0,Square feet,168,98516.36146,kWh,0,Cubic meter,"4,443"
Highfield Sewage Pumping Station,0,Square feet,168,209.184167,kWh,0,Cubic meter,9
Humber Sewage Pumping Station,0,Square feet,168,8440.62278,kWh,0,Cubic meter,381
Island Rd Sewage Pumping Station,0,Square feet,168,18707.39035,kWh,0,Cubic meter,844
Kennedy Park Sewage PS,151,Square feet,168,18036.02362,kWh,0,Cubic meter,813
Kingston Rd Sewage Pumping Station,0,Square feet,168,149103.9459,kWh,0,Cubic meter,"6,725"
Livingston Rd Sewage Pumping Station,0,Square feet,168,135300.7594,kWh,0,Cubic meter,"6,102"
Long Branch Sewage Pumping Station,3068,Square feet,168,233732.0229,kWh,0,Cubic meter,"10,541"
Lower Simcoe Pumping Station,0,Square feet,168,38406.92779,kWh,0,Cubic meter,"1,732"
Martin Grove Sewage Pumping Station,0,Square feet,168,33646.19741,kWh,0,Cubic meter,"1,517"
Midland Sewage Pumping Station,0,Square feet,168,95016.15133,kWh,0,Cubic meter,"4,285"
Military Trail Sewage Pumping Station,0,Square feet,168,6379.787352,kWh,0,Cubic meter,288
Mimico Sewage Pumping Station,4435,Square feet,168,823227.7823,kWh,0,Cubic meter,"37,128"
New Toronto Pumping Station,2067,Square feet,168,272474.8572,kWh,0,Cubic meter,"12,289"
Port Union Sewage Pumping Station,0,Square feet,168,55620.92469,kWh,0,Cubic meter,"2,509"
Redlands Sewage Pumping Station,0,Square feet,168,147676.2788,kWh,0,Cubic meter,"6,660"
Riverside Sewage Pumping Station,0,Square feet,168,1940.67497,kWh,0,Cubic meter,88
Riverwood Sewage Pumping Station,0,Square feet,168,18173.01358,kWh,0,Cubic meter,820
Sewells Rd Sewage Pumping Station,0,Square feet,168,74884.98673,kWh,0,Cubic meter,"3,377"
Silver Birch Ave Sewage Pumping Station,0,Square feet,168,331.22912,kWh,0,Cubic meter,15
Strachan Sewage Pumping Station,0,Square feet,168,208439.6015,kWh,6326.530221,Cubic meter,"21,041"
Sunnyside Sewage Pumping Station,0,Square feet,168,121372.3125,kWh,0,Cubic meter,"5,474"
Swansea Sewage Pumping Station,527,Square feet,168,287946.2819,kWh,0,Cubic meter,"12,986"
TO Ward's Island,0,Square feet,168,40067.01836,kWh,0,Cubic meter,"1,807"
Ward's Island Sewage Pumping Station,0,Square feet,168,3624.981886,kWh,0,Cubic meter,163
Warren Park Sewage Pumping Station,0,Square feet,168,87683.34125,kWh,0,Cubic meter,"3,955"
West Rouge Sewage Pumping Station,3229,Square feet,168,208642.4223,kWh,0,Cubic meter,"9,410"
Western Beaches Tunnel Storm Pumping Station,0,Square feet,168,1407538.085,kWh,0,Cubic meter,"63,480"
Wirral Crt Sewage Pumping Station,0,Square feet,168,75014.6541,kWh,0,Cubic meter,"3,383"
Highland Creek Treatment Plant,255395,Square feet,168,34311905.11,kWh,6765131.618,Cubic meter,"13,995,309"
Humber Treatment Plant,224869,Square feet,168,48132897.02,kWh,1097980.402,Cubic meter,"4,191,078"
Main Treatment Plant,378438,Square feet,168,133960744.1,kWh,5494371.883,Cubic meter,"16,151,274"
North Toronto Treatment Plant,21786,Square feet,168,2481768.975,kWh,0,Cubic meter,"111,928"
Adelaide Street Office,15888,Square feet,168,197157.77,kWh,35804.66936,Cubic meter,"74,772"
Asquith Green Social Housing,6329,Square feet,168,115562.2282,kWh,6552.013871,Cubic meter,"17,268"
Assessment & Referral Ctr (129 Peter),11780,Square feet,168,242085.0075,kWh,25064.68608,Cubic meter,"57,037"
Birchmount Residence,5199,Square feet,168,303435.3974,kWh,39005.42177,Cubic meter,"85,455"
Downsview Dell,5199,Square feet,168,147141.7965,kWh,0,Cubic meter,"6,636"
Family Residence,39999,Square feet,168,372562.5927,kWh,57844.36054,Cubic meter,"123,236"
Fort York Residence,25995,Square feet,168,391870.4151,kWh,69169.24508,Cubic meter,"144,945"
Greenfield Family Centre,7384,Square feet,168,63566.85749,kWh,8317.353545,Cubic meter,"18,171"
Robertson House,19795,Square feet,168,544344.4914,kWh,101126.5403,Cubic meter,"210,623"
Seaton House,97995,Square feet,168,1396909.029,kWh,533843.5526,Cubic meter,"1,045,273"
Women's Residence,28255,Square feet,168,546063.6483,kWh,61574.7483,Cubic meter,"137,925"
Alness Service Yard,25715,Square feet,70,174788.9171,kWh,45327.60511,Cubic meter,"91,286"
Bartonville Park,3606,Square feet,70,30525.00118,kWh,12182.0846,Cubic meter,"23,792"
Bentworth Park Yard - Bldg 1,5554,Square feet,70,24269.74986,kWh,13727.20588,Cubic meter,"26,353"
Bentworth Park Yard - Bldg 2,6330,Square feet,70,5846.2768,kWh,13260.36021,Cubic meter,"24,663"
Bering Yard,53798,Square feet,70,411733.9924,kWh,148292.4588,Cubic meter,"291,427"
Birchmount Parks Yard,15317,Square feet,70,115250.1605,kWh,32149.21405,Cubic meter,"64,352"
Brimley Parks Yard,2809,Square feet,70,29798.37592,kWh,5419.088235,Cubic meter,"11,315"
Castlefield Yard,36447,Square feet,70,369935.6617,kWh,57003.01529,Cubic meter,"121,570"
Centennial Pk Svc Bldg,1023,Square feet,70,38550.09481,kWh,10522.16026,Cubic meter,"21,099"
Central Equipment Yard,148198,Square feet,70,1285525.381,kWh,359569.5123,Cubic meter,"719,585"
Central Water Services,32679,Square feet,70,1125012.041,kWh,24217.30194,Cubic meter,"95,298"
Disco Yard,121406,Square feet,70,788661.1355,kWh,249873.28,Cubic meter,"495,335"
Dufferin Maintenance Yard,31667,Square feet,70,354407.7023,kWh,21391.26524,Cubic meter,"55,344"
Eastern & Booth Blocks,236645,Square feet,70,3232667.825,kWh,509490.2774,Cubic meter,"1,083,255"
Eastern Ave Yard / Office,84701,Square feet,70,967436.4771,kWh,403959.0603,Cubic meter,"786,916"
Eastern Ave Yard / Shop,9698,Square feet,70,109246.6055,kWh,29570.88661,Cubic meter,"59,337"
Eglinton Flats Service Bldg,5705,Square feet,70,67155.844,kWh,16177.31348,Cubic meter,"32,795"
Ellesmere Yard,138069,Square feet,70,1579783.895,kWh,301912.2363,Cubic meter,"626,767"
Emery Parks Yard,18998,Square feet,70,232682.372,kWh,81613.40211,Cubic meter,"160,663"
Emery Works Yard,26404,Square feet,70,368617.7281,kWh,76186.88533,Cubic meter,"156,809"
Fire Services - East Command Offices,25898,Square feet,70,126349.9608,kWh,38616.99172,Cubic meter,"76,754"
Hamilton Street Yard,2756,Square feet,70,87808.40555,kWh,0,Cubic meter,"3,960"
Health Materials Warehouse,22604,Square feet,70,86033.61918,kWh,32365.97143,Cubic meter,"63,434"
Ingram Works Yard,23907,Square feet,70,417717.2556,kWh,68211.44665,Cubic meter,"144,348"
King St Garage,83485,Square feet,70,465666.3169,kWh,203384.8877,Cubic meter,"395,230"
Kipling Maintenance Yard,27373,Square feet,70,200632.9119,kWh,62633,Cubic meter,"124,293"
Kipling Yard,11001,Square feet,70,439649.0638,kWh,47699.43394,Cubic meter,"107,595"
Maintenance Yard #1&2,38760,Square feet,70,668261.7368,kWh,107363.8989,Cubic meter,"227,688"
Maintenance Yard #3,4618,Square feet,70,274915.9413,kWh,12190.76833,Cubic meter,"34,830"
Maintenance Yard #6,6135,Square feet,70,134056.9514,kWh,26014.84863,Cubic meter,"53,913"
Marylin Bell Park Water Equipment Shed,700,Square feet,70,23277.27095,kWh,0,Cubic meter,"1,050"
Monarch Park Serv Yard,13950,Square feet,70,88405.58071,kWh,0,Cubic meter,"3,987"
Morningside Yard,14779,Square feet,70,364657.894,kWh,57887.79429,Cubic meter,"122,960"
Nashdene Yard,24176,Square feet,70,259344.4164,kWh,92282.79594,Cubic meter,"181,497"
North District Serv Yard,32044,Square feet,70,273574.0683,kWh,59338.73114,Cubic meter,"121,521"
Northern Services Building,5769,Square feet,70,216513.3891,kWh,67065.11739,Cubic meter,"133,165"
Northline Parks and Garage,50041,Square feet,70,612195.3904,kWh,131243.6248,Cubic meter,"269,098"
Old Eglinton Yard,66155,Square feet,70,495435.4788,kWh,112073.7458,Cubic meter,"228,560"
Oriole Parks Yard,13046,Square feet,70,92149.12072,kWh,0,Cubic meter,"4,156"
Oriole Yd- Signs and Markings,16264,Square feet,70,12792.45353,kWh,52942.51646,Cubic meter,"97,991"
Oriole Yd- Works,26759,Square feet,70,194175.2795,kWh,50037.5224,Cubic meter,"100,826"
Pharmacy Yard,1851,Square feet,70,44898.846,kWh,6280.907575,Cubic meter,"13,582"
Property Operation Workshop,12034,Square feet,70,44279.30458,kWh,45507.23144,Cubic meter,"85,730"
Ramsden Yard,20247,Square feet,70,167666.7005,kWh,93673.73144,Cubic meter,"179,921"
Rockcliffe Yard,14047,Square feet,70,72770.48164,kWh,47523.23074,Cubic meter,"90,725"
Sixth St Garage,6997,Square feet,70,11068.01964,kWh,12766.32353,Cubic meter,"23,989"
Train Storage Building,30849,Square feet,70,207397.9569,kWh,66576.33557,Cubic meter,"131,854"
Wellington Yard & Office,2164,Square feet,70,50922.37901,kWh,0,Cubic meter,"2,297"
Wellington Yard & Storage,21269,Square feet,70,18095.38612,kWh,2443.029412,Cubic meter,"5,311"
Western Services Yard,4133,Square feet,70,20681.26045,kWh,12606.42172,Cubic meter,"24,129"
Winter Maintenance Depot,12152,Square feet,70,368880.669,kWh,11994,Cubic meter,"38,705"
Bloor Islington Storm Pumping Station,0,Square feet,168,28878.74677,kWh,0,Cubic meter,"1,302"
Eglinton-Bellamy Storm Pumping Station,0,Square feet,168,56308.17637,kWh,0,Cubic meter,"2,539"
Islington Storm Pumping Station,0,Square feet,168,40685.10031,kWh,0,Cubic meter,"1,835"
North Queen St Storm Pumping Station,0,Square feet,168,12932.40777,kWh,2620.090909,Cubic meter,"5,404"
Pantry Park Storm Pumping Station,0,Square feet,168,9235.454667,kWh,0,Cubic meter,417
0 Wickman Rd-Near Fordhs,0,Square feet,70,213045.6179,kWh,0,Cubic meter,"9,608"
715 Bloor St E-Pole 133 Viewndr/,0,Square feet,70,266.53152,kWh,0,Cubic meter,12
Allen Road,0,Square feet,70,503509.7599,kWh,0,Cubic meter,"22,708"
Don Valley Parkway,0,Square feet,70,2338754.225,kWh,0,Cubic meter,"105,478"
Gardiner Expressway,0,Square feet,70,1426023.558,kWh,0,Cubic meter,"64,314"
Sidney Belsey Cres,0,Square feet,70,9524.878211,kWh,0,Cubic meter,430
St James Town,0,Square feet,70,1115.969794,kWh,0,Cubic meter,50
Streetlighting East York,0,Square feet,70,4540226.029,kWh,0,Cubic meter,"204,764"
Streetlighting Etobicoke,0,Square feet,70,18549288.61,kWh,0,Cubic meter,"836,573"
Streetlighting North York,0,Square feet,70,31012356.16,kWh,0,Cubic meter,"1,398,657"
Streetlighting Scarborough,0,Square feet,70,28703697.16,kWh,0,Cubic meter,"1,294,537"
Streetlighting Toronto,0,Square feet,70,28715489.03,kWh,0,Cubic meter,"1,295,069"
Streetlighting York,0,Square feet,70,4479769.065,kWh,0,Cubic meter,"202,038"
Toronto Island Street Lighting,0,Square feet,70,94099.60258,kWh,0,Cubic meter,"4,244"
Bermondsey Transfer Station,48976,Square feet,70,1209539.486,kWh,9947.001471,Cubic meter,"72,853"
Commissioners St Transfer Stn,76424,Square feet,70,853293.6574,kWh,123268.4455,Cubic meter,"265,297"
Disco Road Transfer Station,57049,Square feet,70,7260207.442,kWh,25201.55088,Cubic meter,"373,806"
Dufferin Transfer Station,120663,Square feet,70,3399657.053,kWh,123750.7665,Cubic meter,"381,026"
Ingram Drive Transfer Station,112268,Square feet,70,1421492.111,kWh,55537.09647,Cubic meter,"166,298"
Scarborough Transfer Station,96595,Square feet,70,2275753.128,kWh,87630.95462,Cubic meter,"263,877"
Victoria Park Transfer Station,83959,Square feet,70,883897.614,kWh,92462.37198,Cubic meter,"209,995"
Union Station,779167,Square feet,168,8891857.857,kWh,542708.3214,Cubic meter,"3,363,198"
Armour Heights Pumping Station,5780,Square feet,168,1789371.737,kWh,0,Cubic meter,"80,701"
Bayview Pumping Station,0,Square feet,168,46218.90086,kWh,152.71875,Cubic meter,"2,365"
Eglinton Pumping Station,10075,Square feet,168,9215830.74,kWh,0,Cubic meter,"415,634"
Ellesmere Pumping Station,6243,Square feet,168,20192508.73,kWh,0,Cubic meter,"910,682"
High Level Pumping Station,46403,Square feet,168,8675492.041,kWh,0,Cubic meter,"391,265"
John Street Pumping Stn,112773,Square feet,168,30526504.47,kWh,0,Cubic meter,"1,376,745"
Keele Pumping Station,2745,Square feet,168,5579790.743,kWh,0,Cubic meter,"251,649"
Keelesdale Park - Pumping Station,0,Square feet,168,69999.57708,kWh,0,Cubic meter,"3,157"
Kennedy Pumping Station,5360,Square feet,168,5104387.134,kWh,0,Cubic meter,"230,208"
Lawrence Pumping Station,15629,Square feet,168,5117551.324,kWh,0,Cubic meter,"230,802"
Milliken Pumping Station,0,Square feet,168,2135742.31,kWh,0,Cubic meter,"96,322"
Parkdale Pumping Station,11227,Square feet,168,11906164.53,kWh,0,Cubic meter,"536,968"
Richview Pumping Station,2357,Square feet,168,12277781.04,kWh,0,Cubic meter,"553,728"
Rosehill Pumping Station,1550,Square feet,168,12777361.39,kWh,0,Cubic meter,"576,259"
Scarborough Pumping Station,9160,Square feet,168,8684942.658,kWh,0,Cubic meter,"391,691"
St. Albans Pumping Station,3240,Square feet,168,3193406.093,kWh,0,Cubic meter,"144,023"
Thornhill Pumping Station,1550,Square feet,168,156618.8377,kWh,0,Cubic meter,"7,064"
W.H. Johnston Pumping Station,1744,Square feet,168,1691522.75,kWh,0,Cubic meter,"76,288"
West Toronto Pumping Station,7739,Square feet,168,7065720.732,kWh,0,Cubic meter,"318,664"
F.J. Horgan Filtration Plant,325447,Square feet,168,37687856.12,kWh,60575.25,Cubic meter,"1,811,181"
Island Filtration Plant,64196,Square feet,168,7031700.631,kWh,39448.88079,Cubic meter,"389,716"
R.C. Harris Filtration Plant,115368,Square feet,168,51442135.78,kWh,39512.57143,Cubic meter,"2,392,743"
R.L. Clark Filtration Plant,401612,Square feet,168,50165101.72,kWh,94619.71342,Cubic meter,"2,436,546"
